8.3
8.3
7.8
7.8
7.8
7.8
7.8
7.8
7.8
8.3
8.9
8.9
8.9
9.4
9.4
9.4
9.4
9.4
9.4
9.4
8.3
7.2
7.8
7.8
7.2
7.2
6.7
6.7
6.7
6.7
6.1
6.7
6.7
7.2
6.1
6.7
7.8
8.3
8.9
8.3
7.8
7.8
7.8
7.8
7.8
7.8
7.2
6.7
6.7
7.2
8.3
8.3
7.8
6.7
5.6
5
5
6.1
7.8
8.9
9.4
8.9
8.9
8.3
7.8
6.7
6.1
5
4.4
3.3
2.8
1.7
0.6
-0.6
-1.1
-1.7
-2.2
-2.8
-2.8
-3.3
-0.6
-0.6
1.7
3.3
3.9
5.6
6.7
6.7
6.1
4.4
3.3
2.8
2.8
0.6
0.6
0
-0.6
-1.1
-1.7
-0.6
-1.7
-2.8
-1.7
-2.2
0.6
3.9
6.7
9.4
9.4
9.4
10.6
11.7
9.4
8.3
7.8
6.7
5.6
5
5
4.4
3.9
3.9
4.4
4.4
5
3.9
3.3
3.3
2.8
2.8
2.8
1.1
0.6
0
0
0
-0.6
-1.1
-0.6
-1.1
-1.1
-1.1
-1.1
-1.1
-1.1
-1.7
-2.8
-3.3
-3.9
-4.4
-4.4
-5
-5
-5
-5
-5
-5
-5
-4.4
-3.3
-3.3
-2.8
-2.8
-3.3
-4.4
-5.6
-6.7
-7.2
-7.2
-7.2
-7.2
-7.2
-7.2
-6.7
-6.7
-7.2
-6.7
-4.4
-3.3
-1.7
-1.1
0
0.6
0.6
0
-1.7
-2.2
-2.8
-2.8
-3.3
-4.4
-6.1
-7.2
-6.7
-5
-4.4
-3.9
-5
-5.6
-5
-3.9
-4.4
-2.2
-0.6
0.6
1.1
2.8
3.3
3.9
3.3
2.8
3.3
3.3
2.2
2.2
0
0.6
0
0.6
0
-0.6
0
0.6
1.7
2.8
4.4
5.6
6.1
6.1
7.2
7.2
7.8
7.2
5.6
4.4
3.3
1.1
1.1
0.6
0
-0.6
-1.1
-1.7
-1.7
-1.7
-1.7
-2.2
-2.2
-2.2
-1.7
-0.6
0.6
1.1
2.2
1.7
1.7
1.1
0
0
0
0
-0.6
-1.7
-2.8
-3.3
-2.8
-3.3
-3.3
-3.3
-3.9
-4.4
-3.9
-3.9
-2.8
-1.7
0
2.2
3.9
5
5
4.4
3.9
2.8
2.2
1.7
1.1
0.6
-0.6
-0.6
-1.1
-2.2
-1.1
-1.7
-1.1
-1.7
-1.1
1.7
2.2
5
7.8
8.9
10
11.1
11.7
11.1
8.9
7.2
6.1
5.6
3.9
2.2
0.6
1.1
0
-0.6
-0.6
-1.1
-1.7
-1.1
-0.6
2.2
5.6
9.4
12.8
14.4
15
16.7
16.1
15
12.2
10.6
10
8.9
8.9
7.8
7.2
5.6
6.7
3.3
3.3
1.7
2.2
1.1
