0.15,0.979998
0.151,0.979998
0.152,0.979998
0.153,0.979998
0.154,0.979998
0.155,0.979998
0.156,0.979998
0.157,0.979998
0.158,0.979998
0.159,0.979998
0.16,0.979998
0.161,0.979998
0.162,0.979998
0.163,0.979998
0.164,0.979998
0.165,0.979998
0.166,0.979998
0.167,0.979998
0.168,0.979998
0.169,0.979998
0.17,0.979998
0.171,0.979998
0.172,0.979998
0.173,0.979998
0.174,0.979998
0.175,0.979998
0.176,0.979998
0.177,0.979998
0.178,0.979998
0.179,0.979998
0.18,0.979998
0.181,0.979998
0.182,0.979998
0.183,0.979998
0.184,0.979998
0.185,0.979998
0.186,0.979998
0.187,0.979998
0.188,0.979998
0.189,0.979998
0.19,0.979998
0.191,0.979998
0.192,0.979998
0.193,0.979998
0.194,0.979998
0.195,0.979998
0.196,0.979998
0.197,0.979998
0.198,0.979998
0.199,0.979998
0.2,0.979998
0.201,0.979998
0.202,0.979998
0.203,0.979998
0.204,0.979998
0.205,0.979998
0.206,0.979998
0.207,0.979998
0.208,0.979998
0.209,0.979998
0.21,0.979998
0.211,0.979998
0.212,0.979998
0.213,0.979998
0.214,0.979998
0.215,0.979998
0.216,0.979998
0.217,0.979998
0.218,0.979998
0.219,0.979998
0.22,0.979998
0.221,0.979998
0.222,0.979998
0.223,0.979998
0.224,0.979998
0.225,0.979998
0.226,0.979998
0.227,0.979998
0.228,0.979998
0.229,0.979998
0.23,0.979998
0.231,0.979998
0.232,0.979998
0.233,0.979998
0.234,0.979998
0.235,0.979998
0.236,0.979998
0.237,0.979998
0.238,0.979998
0.239,0.979998
0.24,0.979998
0.241,0.979998
0.242,0.979998
0.243,0.979998
0.244,0.979998
0.245,0.979998
0.246,0.979998
0.247,0.979998
0.248,0.979998
0.249,0.979998
0.25,0.979998
0.251,0.979998
0.252,0.979998
0.253,0.979998
0.254,0.979998
0.255,0.979998
0.256,0.979998
0.257,0.979998
0.258,0.979998
0.259,0.979998
0.26,0.979998
0.261,0.979998
0.262,0.979998
0.263,0.979998
0.264,0.979998
0.265,0.979998
0.266,0.979998
0.267,0.979998
0.268,0.979998
0.269,0.979998
0.27,0.979998
0.271,0.979998
0.272,0.979998
0.273,0.979998
0.274,0.979998
0.275,0.979998
0.276,0.979998
0.277,0.979998
0.278,0.979998
0.279,0.979998
0.28,0.979998
0.281,0.979998
0.282,0.979998
0.283,0.979998
0.284,0.979998
0.285,0.979998
0.286,0.979998
0.287,0.979998
0.288,0.979998
0.289,0.979998
0.29,0.979998
0.291,0.979998
0.292,0.979998
0.293,0.979998
0.294,0.979998
0.295,0.979998
0.296,0.979998
0.297,0.979998
0.298,0.979998
0.299,0.979998
0.3,0.979998
0.301,0.979998
0.302,0.979998
0.303,0.979998
0.304,0.979998
0.305,0.979998
0.306,0.979998
0.307,0.979998
0.308,0.979998
0.309,0.979998
0.31,0.979998
0.311,0.979998
0.312,0.979998
0.313,0.979998
0.314,0.979998
0.314999,0.979998
0.315999,0.979998
0.316999,0.979998
0.317999,0.979998
0.318999,0.979998
0.319999,0.979998
0.320999,0.979998
0.321999,0.979998
0.322999,0.979998
0.323999,0.979998
0.324999,0.979998
0.325999,0.979998
0.326999,0.979998
0.327999,0.979998
0.328999,0.979998
0.329999,0.979998
0.330999,0.979998
0.331999,0.979998
0.332999,0.979998
0.333999,0.979998
0.334999,0.979998
0.335999,0.979998
0.336999,0.979998
0.337999,0.979998
0.338999,0.979998
0.339999,0.979998
0.340999,0.979998
0.341999,0.979998
0.342999,0.979998
0.343999,0.979998
0.344999,0.979998
0.345999,0.979998
0.346999,0.979998
0.347999,0.979998
0.348999,0.979998
0.349999,0.979998
0.350999,0.979998
0.351999,0.979998
0.352999,0.979998
0.353999,0.979998
0.354999,0.979998
0.355999,0.979998
0.356999,0.979998
0.357999,0.979998
0.358999,0.979998
0.359999,0.979998
0.360999,0.979998
0.361999,0.979998
0.362999,0.979998
0.363999,0.979998
0.364999,0.979998
0.365999,0.979998
0.366999,0.979998
0.367999,0.979998
0.368999,0.979998
0.369999,0.979998
0.370999,0.979998
0.371999,0.979998
0.372999,0.979998
0.373999,0.979998
0.374999,0.979998
0.375999,0.979998
0.376999,0.979998
0.377999,0.979998
0.378999,0.979998
0.379999,0.979998
0.380999,0.979998
0.381999,0.979998
0.382999,0.979998
0.383999,0.979998
0.384999,0.979998
0.385999,0.979998
0.386999,0.979998
0.387999,0.979998
0.388999,0.979998
0.389999,0.979998
0.390999,0.979998
0.391998,0.979998
0.392998,0.979998
0.393998,0.979998
0.394998,0.979998
0.395998,0.979998
0.396998,0.979998
0.397998,0.979998
0.398998,0.979998
0.399998,0.979998
0.400998,0.979998
0.401998,0.979998
0.402998,0.979998
0.403998,0.979998
0.404998,0.979998
0.405998,0.979998
0.406998,0.979998
0.407998,0.979998
0.408998,0.979998
0.409998,0.979998
0.410998,0.979998
0.411998,0.979998
0.412998,0.979998
0.413998,0.979998
0.414998,0.979998
0.415998,0.979998
0.416998,0.979998
0.417998,0.979998
0.418998,0.979998
0.419998,0.979998
0.420998,0.979998
0.421998,0.979998
0.422998,0.979998
0.423998,0.979998
0.424998,0.979998
0.425998,0.979998
0.426998,0.979998
0.427998,0.979998
0.428998,0.979998
0.429998,0.979998
0.430998,0.979998
0.431998,0.979998
0.432998,0.979998
0.433998,0.979998
0.434998,0.979998
0.435998,0.979998
0.436998,0.979998
0.437998,0.979998
0.438998,0.979998
0.439998,0.979998
0.440998,0.979998
0.441998,0.979998
0.442998,0.979998
0.443998,0.979998
0.444998,0.979998
0.445998,0.979998
0.446998,0.979998
0.447998,0.979998
0.448998,0.979998
0.449998,0.979998
0.450998,0.979998
0.451998,0.979998
0.452998,0.979998
0.453998,0.979998
0.454998,0.979998
0.455998,0.979998
0.456998,0.979998
0.457998,0.979998
0.458998,0.979998
0.459998,0.979998
0.460998,0.979998
0.461998,0.979998
0.462998,0.979998
0.463998,0.979998
0.464998,0.979998
0.465998,0.979998
0.466998,0.979998
0.467998,0.979998
0.468998,0.979998
0.469997,0.979998
0.470997,0.979998
0.471997,0.979998
0.472997,0.979998
0.473997,0.979998
0.474997,0.979998
0.475997,0.979998
0.476997,0.979998
0.477997,0.979998
0.478997,0.979998
0.479997,0.979998
0.480997,0.979998
0.481997,0.979998
0.482997,0.979998
0.483997,0.979998
0.484997,0.979998
0.485997,0.979998
0.486997,0.979998
0.487997,0.979998
0.488997,0.979998
0.489997,0.979998
0.490997,0.979998
0.491997,0.979998
0.492997,0.979998
0.493997,0.979998
0.494997,0.979998
0.495997,0.979998
0.496997,0.979998
0.497997,0.979998
0.498997,0.979998
0.499997,0.979998
0.500997,0.979998
0.501997,0.979998
0.502997,0.979998
0.503997,0.979998
0.504997,0.979998
0.505997,0.979998
0.506997,0.979998
0.507997,0.979998
0.508997,0.979998
0.509997,0.979998
0.510997,0.979998
0.511997,0.979998
0.512997,0.979998
0.513997,0.979998
0.514997,0.979998
0.515997,0.979998
0.516997,0.979998
0.517997,0.979998
0.518997,0.979998
0.519997,0.979998
0.520997,0.979998
0.521997,0.979998
0.522997,0.979998
0.523997,0.979998
0.524997,0.979998
0.525997,0.979998
0.526997,0.979998
0.527997,0.979998
0.528997,0.979998
0.529997,0.979998
0.530997,0.979998
0.531997,0.979998
0.532997,0.979998
0.533997,0.979998
0.534997,0.979998
0.535997,0.979998
0.536997,0.979998
0.537997,0.979998
0.538997,0.979998
0.539997,0.979998
0.540997,0.979998
0.541997,0.979998
0.542997,0.979998
0.543997,0.979998
0.544997,0.979998
0.545997,0.979998
0.546997,0.979998
0.547997,0.979998
0.548997,0.979998
0.549996,0.979998
0.550996,0.979998
0.551996,0.979998
0.552996,0.979998
0.553996,0.979998
0.554996,0.979998
0.555996,0.979998
0.556996,0.979998
0.557996,0.979998
0.558996,0.979998
0.559996,0.979998
0.560996,0.979998
0.561996,0.979998
0.562996,0.979998
0.563996,0.979998
0.564996,0.979998
0.565996,0.979998
0.566996,0.979998
0.567996,0.979998
0.568996,0.979998
0.569996,0.979998
0.570996,0.979998
0.571996,0.979998
0.572996,0.979998
0.573996,0.979998
0.574996,0.979998
0.575996,0.979998
0.576996,0.979998
0.577996,0.979998
0.578996,0.979998
0.579996,0.979998
0.580996,0.979998
0.581996,0.979998
0.582996,0.979998
0.583996,0.979998
0.584996,0.979998
0.585996,0.979998
0.586996,0.979998
0.587996,0.979998
0.588996,0.979998
0.589996,0.979998
0.590996,0.979998
0.591996,0.979998
0.592996,0.979998
0.593996,0.979998
0.594996,0.979998
0.595996,0.979998
0.596996,0.979998
0.597996,0.979998
0.598996,0.979998
0.599996,0.979998
0.600996,0.979998
0.601996,0.979998
0.602996,0.979998
0.603996,0.979998
0.604996,0.979998
0.605996,0.979998
0.606996,0.979998
0.607996,0.979998
0.608996,0.979998
0.609996,0.979998
0.610996,0.979998
0.611996,0.979998
0.612996,0.979998
0.613996,0.979998
0.614996,0.979998
0.615996,0.979998
0.616996,0.979998
0.617996,0.979998
0.618996,0.979998
0.619996,0.979998
0.620996,0.979998
0.621996,0.979998
0.622996,0.979998
0.623996,0.979998
0.624996,0.979998
0.625996,0.979998
0.626996,0.979998
0.627995,0.979998
0.628995,0.979998
0.629995,0.979998
0.630995,0.979998
0.631995,0.979998
0.632995,0.979998
0.633995,0.979998
0.634995,0.979998
0.635995,0.979998
0.636995,0.979998
0.637995,0.979998
0.638995,0.979998
0.639995,0.979998
0.640995,0.979998
0.641995,0.979998
0.642995,0.979998
0.643995,0.979998
0.644995,0.979998
0.645995,0.979998
0.646995,0.979998
0.647995,0.979998
0.648995,0.979998
0.649995,0.979998
0.650995,0.979998
0.651995,0.979998
0.652995,0.979998
0.653995,0.979998
0.654995,0.979998
0.655995,0.979998
0.656995,0.979998
0.657995,0.979998
0.658995,0.979998
0.659995,0.979998
0.660995,0.979998
0.661995,0.979998
0.662995,0.979998
0.663995,0.979998
0.664995,0.979998
0.665995,0.979998
0.666995,0.979998
0.667995,0.979998
0.668995,0.979998
0.669995,0.979998
0.670995,0.979998
0.671995,0.979998
0.672995,0.979998
0.673995,0.979998
0.674995,0.979998
0.675995,0.979998
0.676995,0.979998
0.677995,0.979998
0.678995,0.979998
0.679995,0.979998
0.680995,0.979998
0.681995,0.979998
0.682995,0.979998
0.683995,0.979998
0.684995,0.979998
0.685995,0.979998
0.686995,0.979998
0.687995,0.979998
0.688995,0.979998
0.689995,0.979998
0.690995,0.979998
0.691995,0.979998
0.692995,0.979998
0.693995,0.979998
0.694995,0.979998
0.695995,0.979998
0.696995,0.979998
0.697995,0.979998
0.698995,0.979998
0.699995,0.979998
0.700995,0.979998
0.701995,0.979998
0.702995,0.979998
0.703995,0.979998
0.704994,0.979998
0.705994,0.979998
0.706994,0.979998
0.707994,0.979998
0.708994,0.979998
0.709994,0.979998
0.710994,0.979998
0.711994,0.979998
0.712994,0.979998
0.713994,0.979998
0.714994,0.979998
0.715994,0.979998
0.716994,0.979998
0.717994,0.979998
0.718994,0.979998
0.719994,0.979998
0.720994,0.979998
0.721994,0.979998
0.722994,0.979998
0.723994,0.979998
0.724994,0.979998
0.725994,0.979998
0.726994,0.979998
0.727994,0.979998
0.728994,0.979998
0.729994,0.979998
0.730994,0.979998
0.731994,0.979998
0.732994,0.979998
0.733994,0.979998
0.734994,0.979998
0.735994,0.979998
0.736994,0.979998
0.737994,0.979998
0.738994,0.979998
0.739994,0.979998
0.740994,0.979998
0.741994,0.979998
0.742994,0.979998
0.743994,0.979998
0.744994,0.979998
0.745994,0.979998
0.746994,0.979998
0.747994,0.979998
0.748994,0.979998
0.749994,0.979998
0.750994,0.979998
0.751994,0.979998
0.752994,0.979998
0.753994,0.979998
0.754994,0.979998
0.755994,0.979998
0.756994,0.979998
0.757994,0.979998
0.758994,0.979998
0.759994,0.979998
0.760994,0.979998
0.761994,0.979998
0.762994,0.979998
0.763994,0.979998
0.764994,0.979998
0.765994,0.979998
0.766994,0.979998
0.767994,0.979998
0.768994,0.979998
0.769994,0.979998
0.770994,0.979998
0.771994,0.979998
0.772994,0.979998
0.773994,0.979998
0.774994,0.979998
0.775994,0.979998
0.776994,0.979998
0.777994,0.979998
0.778994,0.979998
0.779994,0.979998
0.780994,0.979998
0.781994,0.979998
0.782993,0.979998
0.783993,0.979998
0.784993,0.979998
0.785993,0.979998
0.786993,0.979998
0.787993,0.979998
0.788993,0.979998
0.789993,0.979998
0.790993,0.979998
0.791993,0.979998
0.792993,0.979998
0.793993,0.979998
0.794993,0.979998
0.795993,0.979998
0.796993,0.979998
0.797993,0.979998
0.798993,0.979998
0.799993,0.979998
0.800993,0.979998
0.801993,0.979998
0.802993,0.979998
0.803993,0.979998
0.804993,0.979998
0.805993,0.979998
0.806993,0.979998
0.807993,0.979998
0.808993,0.979998
0.809993,0.979998
0.810993,0.979998
0.811993,0.979998
0.812993,0.979998
0.813993,0.979998
0.814993,0.979998
0.815993,0.979998
0.816993,0.979998
0.817993,0.979998
0.818993,0.979998
0.819993,0.979998
0.820993,0.979998
0.821993,0.979998
0.822993,0.979998
0.823993,0.979998
0.824993,0.979998
0.825993,0.979998
0.826993,0.979998
0.827993,0.979998
0.828993,0.979998
0.829993,0.979998
0.830993,0.979998
0.831993,0.979998
0.832993,0.979998
0.833993,0.979998
0.834993,0.979998
0.835993,0.979998
0.836993,0.979998
0.837993,0.979998
0.838993,0.979998
0.839993,0.979998
0.840993,0.979998
0.841993,0.979998
0.842993,0.979998
0.843993,0.979998
0.844993,0.979998
0.845993,0.979998
0.846993,0.979998
0.847993,0.979998
0.848993,0.979998
0.849993,0.979998
0.850993,0.979998
0.851993,0.979998
0.852993,0.979998
0.853993,0.979998
0.854993,0.979998
0.855993,0.979998
0.856993,0.979998
0.857993,0.979998
0.858993,0.979998
0.859993,0.979998
0.860992,0.979998
0.861992,0.979998
0.862992,0.979998
0.863992,0.979998
0.864992,0.979998
0.865992,0.979998
0.866992,0.979998
0.867992,0.979998
0.868992,0.979998
0.869992,0.979998
0.870992,0.979998
0.871992,0.979998
0.872992,0.979998
0.873992,0.979998
0.874992,0.979998
0.875992,0.979998
0.876992,0.979998
0.877992,0.979998
0.878992,0.979998
0.879992,0.979998
0.880992,0.979998
0.881992,0.979998
0.882992,0.979998
0.883992,0.979998
0.884992,0.979998
0.885992,0.979998
0.886992,0.979998
0.887992,0.979998
0.888992,0.979998
0.889992,0.979998
0.890992,0.979998
0.891992,0.979998
0.892992,0.979998
0.893992,0.979998
0.894992,0.979998
0.895992,0.979998
0.896992,0.979998
0.897992,0.979998
0.898992,0.979998
0.899992,0.979998
0.900992,0.979998
0.901992,0.979998
0.902992,0.979998
0.903992,0.979998
0.904992,0.979998
0.905992,0.979998
0.906992,0.979998
0.907992,0.979998
0.908992,0.979998
0.909992,0.979998
0.910992,0.979998
0.911992,0.979998
0.912992,0.979998
0.913992,0.979998
0.914992,0.979998
0.915992,0.979998
0.916992,0.979998
0.917992,0.979998
0.918992,0.979998
0.919992,0.979998
0.920992,0.979998
0.921992,0.979998
0.922992,0.979998
0.923992,0.979998
0.924992,0.979998
0.925992,0.979998
0.926992,0.979998
0.927992,0.979998
0.928992,0.979998
0.929992,0.979998
0.930992,0.979998
0.931992,0.979998
0.932992,0.979998
0.933992,0.979998
0.934992,0.979998
0.935992,0.979998
0.936992,0.979998
0.937991,0.979998
0.938991,0.979998
0.939991,0.979998
0.940991,0.979998
0.941991,0.979998
0.942991,0.979998
0.943991,0.979998
0.944991,0.979998
0.945991,0.979998
0.946991,0.979998
0.947991,0.979998
0.948991,0.979998
0.949991,0.979998
0.950991,0.979998
0.951991,0.979998
0.952991,0.979998
0.953991,0.979998
0.954991,0.979998
0.955991,0.979998
0.956991,0.979998
0.957991,0.979998
0.958991,0.979998
0.959991,0.979998
0.960991,0.979998
0.961991,0.979998
0.962991,0.979998
0.963991,0.979998
0.964991,0.979998
0.965991,0.979998
0.966991,0.979998
0.967991,0.979998
0.968991,0.979998
0.969991,0.979998
0.970991,0.979998
0.971991,0.979998
0.972991,0.979998
0.973991,0.979998
0.974991,0.979998
0.975991,0.979998
0.976991,0.979998
0.977991,0.979998
0.978991,0.979998
0.979991,0.979998
0.980991,0.979998
0.981991,0.979998
0.982991,0.979998
0.983991,0.979998
0.984991,0.979998
0.985991,0.979998
0.986991,0.979998
0.987991,0.979998
0.988991,0.979998
0.989991,0.979998
0.990991,0.979998
0.991991,0.979998
0.992991,0.979998
0.993991,0.979998
0.994991,0.979998
0.995991,0.979998
0.996991,0.979998
0.997991,0.979998
0.998991,0.979998
0.999991,0.979998
1.00099,0.979998
1.00199,0.979998
1.00299,0.979998
1.00399,0.979998
1.00499,0.979998
1.00599,0.979998
1.00699,0.979998
1.00799,0.979998
1.00899,0.979998
1.00999,0.979998
1.01099,0.979998
1.01199,0.979998
1.01199,0.979998
1.01299,0.979998
1.01399,0.979998
1.01499,0.979998
1.01599,0.979998
1.01699,0.979998
1.01799,0.979998
1.01899,0.979998
1.01999,0.979998
1.02099,0.979998
1.02199,0.979998
1.02299,0.979998
1.02399,0.979998
1.02499,0.979998
1.02599,0.979998
1.02699,0.979998
1.02799,0.979998
1.02899,0.979998
1.02999,0.979998
1.03099,0.979998
1.03199,0.979998
1.03299,0.979998
1.03399,0.979998
1.03499,0.979998
1.03599,0.979998
1.03699,0.979998
1.03799,0.979998
1.03899,0.979998
1.03999,0.979998
1.04099,0.979998
1.04199,0.979998
1.04299,0.979998
1.04399,0.979998
1.04499,0.979998
1.04599,0.979998
1.04699,0.979998
1.04799,0.979998
1.04899,0.979998
1.04999,0.979998
1.05099,0.979998
1.05199,0.979998
1.05299,0.979998
1.05399,0.979998
1.05499,0.979998
1.05599,0.979998
1.05699,0.979998
1.05799,0.979998
1.05899,0.979998
1.05999,0.979998
1.06099,0.979998
1.06199,0.979998
1.06199,0.979998
1.06299,0.979998
1.06399,0.979998
1.06499,0.979998
1.06599,0.979998
1.06699,0.979998
1.06799,0.979998
1.06899,0.979998
1.06999,0.979998
1.07099,0.979998
1.07199,0.979998
1.07299,0.979998
1.07399,0.979998
1.07499,0.979998
1.07599,0.979998
1.07699,0.979998
1.07799,0.979998
1.07899,0.979998
1.07999,0.979998
1.08099,0.979998
1.08199,0.979998
1.08299,0.979998
1.08399,0.979998
1.08499,0.979998
1.08599,0.979998
1.08699,0.979998
1.08799,0.979998
1.08899,0.979998
1.08999,0.979998
1.09099,0.979998
1.092,0.979998
1.093,0.979998
1.094,0.979998
1.095,0.979998
1.096,0.979998
1.097,0.979998
1.098,0.979998
1.099,0.979998
1.1,0.979998
1.101,0.979998
1.102,0.979998
1.103,0.979998
1.104,0.979998
1.105,0.979998
1.106,0.979998
1.107,0.979998
1.108,0.979998
1.109,0.979998
1.11,0.979998
1.111,0.979998
1.112,0.979998
1.113,0.979998
1.114,0.979998
1.115,0.979998
1.116,0.979998
1.117,0.979998
1.118,0.979998
1.119,0.979998
1.12,0.979998
1.121,0.979998
1.122,0.979998
1.123,0.979998
1.124,0.979998
1.125,0.979998
1.126,0.979998
1.127,0.979998
1.128,0.979998
1.129,0.979998
1.13,0.979998
1.131,0.979998
1.132,0.979998
1.133,0.979998
1.134,0.979998
1.135,0.979998
1.136,0.979998
1.137,0.979998
1.138,0.979998
1.139,0.979998
1.14,0.979998
1.141,0.979998
1.142,0.979998
1.143,0.979998
1.144,0.979998
1.145,0.979998
1.146,0.979998
1.147,0.979998
1.148,0.979998
1.149,0.979998
1.15,0.979998
1.151,0.979998
1.152,0.979998
1.153,0.979998
1.154,0.979998
1.155,0.979998
1.156,0.979998
1.157,0.979998
1.158,0.979998
1.159,0.979998
1.16,0.979998
1.161,0.979998
1.162,0.979998
1.163,0.979998
1.164,0.979998
1.165,0.979998
1.166,0.979998
1.167,0.979998
1.168,0.979998
1.169,0.979998
1.17,0.979998
1.171,0.979998
1.172,0.979998
1.173,0.979998
1.174,0.979998
1.175,0.979998
1.176,0.979998
1.177,0.979998
1.178,0.979998
1.179,0.979998
1.18,0.979998
1.181,0.979998
1.182,0.979998
1.183,0.979998
1.184,0.979998
1.185,0.979998
1.186,0.979998
1.187,0.979998
1.188,0.979998
1.189,0.979998
1.19,0.979998
1.191,0.979998
1.192,0.979998
1.193,0.979998
1.194,0.979998
1.195,0.979998
1.196,0.979998
1.197,0.979998
1.198,0.979998
1.199,0.979998
1.2,0.979998
1.201,0.979998
1.202,0.979998
1.203,0.979998
1.204,0.979998
1.205,0.979998
1.206,0.979998
1.207,0.979998
1.208,0.979998
1.209,0.979998
1.21,0.979998
1.211,0.979998
1.212,0.979998
1.213,0.979998
1.214,0.979998
1.215,0.979998
1.216,0.979998
1.217,0.979998
1.218,0.979998
1.219,0.979998
1.22,0.979998
1.221,0.979998
1.222,0.979998
1.223,0.979998
1.224,0.979998
1.225,0.979998
1.226,0.979998
1.227,0.979998
1.228,0.979998
1.229,0.979998
1.23,0.979998
1.231,0.979998
1.232,0.979998
1.233,0.979998
1.234,0.979998
1.235,0.979998
1.236,0.979998
1.237,0.979998
1.238,0.979998
1.239,0.979998
1.24,0.979998
1.241,0.979998
1.242,0.979998
1.243,0.979998
1.244,0.979998
1.245,0.979998
1.246,0.979998
1.247,0.979998
1.248,0.979998
1.249,0.979998
1.25,0.979998
1.251,0.979998
1.252,0.979998
1.253,0.979998
1.254,0.979998
1.255,0.979998
1.256,0.979998
1.257,0.979998
1.258,0.979998
1.259,0.979998
1.26,0.979998
1.261,0.979998
1.262,0.979998
1.263,0.979998
1.264,0.979998
1.265,0.979998
1.266,0.979998
1.267,0.979998
1.268,0.979998
1.269,0.979998
1.27,0.979998
1.271,0.979998
1.272,0.979998
1.273,0.979998
1.274,0.979998
1.275,0.979998
1.276,0.979998
1.277,0.979998
1.278,0.979998
1.279,0.979998
1.28,0.979998
1.281,0.979998
1.282,0.979998
1.283,0.979998
1.284,0.979998
1.285,0.979998
1.286,0.979998
1.287,0.979998
1.288,0.979998
1.289,0.979998
1.29,0.979998
1.291,0.979998
1.292,0.979998
1.293,0.979998
1.294,0.979998
1.295,0.979998
1.296,0.979998
1.297,0.979998
1.298,0.979998
1.299,0.979998
1.3,0.979998
1.301,0.979998
1.302,0.979998
1.303,0.979998
1.304,0.979998
1.305,0.979998
1.30601,0.979998
1.30701,0.979998
1.30801,0.979998
1.30901,0.979998
1.31001,0.979998
1.31101,0.979998
1.31201,0.979998
1.31301,0.979998
1.31401,0.979998
1.31501,0.979998
1.31601,0.979998
1.31701,0.979998
1.31801,0.979998
1.31901,0.979998
1.32001,0.979998
1.32101,0.979998
1.32201,0.979998
1.32301,0.979998
1.32401,0.979998
1.32501,0.979998
1.32601,0.979998
1.32701,0.979998
1.32801,0.979998
1.32901,0.979998
1.33001,0.979998
1.33101,0.979998
1.33201,0.979998
1.33301,0.979998
1.33401,0.979998
1.33501,0.979998
1.33601,0.979998
1.33701,0.979998
1.33801,0.979998
1.33901,0.979998
1.34001,0.979998
1.34101,0.979998
1.34201,0.979998
1.34301,0.979998
1.34401,0.979998
1.34501,0.979998
1.34601,0.979998
1.34701,0.979998
1.34801,0.979998
1.34901,0.979998
1.35001,0.979998
1.35101,0.979998
1.35201,0.979998
1.35301,0.979998
1.35401,0.979998
1.35501,0.979998
1.35601,0.979998
1.35701,0.979998
1.35801,0.979998
1.35901,0.979998
1.36001,0.979998
1.36101,0.979998
1.36201,0.979998
1.36301,0.979998
1.36401,0.979998
1.36501,0.979998
1.36601,0.979998
1.36701,0.979998
1.36801,0.979998
1.36901,0.979998
1.37001,0.979998
1.37101,0.979998
1.37201,0.979998
1.37301,0.979998
1.37401,0.979998
1.37501,0.979998
1.37601,0.979998
1.37701,0.979998
1.37801,0.979998
1.37901,0.979998
1.38001,0.979998
1.38101,0.979998
1.38201,0.979998
1.38301,0.979998
1.38401,0.979998
1.38501,0.979998
1.38601,0.979998
1.38701,0.979998
1.38801,0.979998
1.38901,0.979998
1.39001,0.979998
1.39101,0.979998
1.39201,0.979998
1.39301,0.979998
1.39401,0.979998
1.39501,0.979998
1.39601,0.979998
1.39701,0.979998
1.39801,0.979998
1.39901,0.979998
1.40001,0.979998
1.40101,0.979998
1.40201,0.979998
1.40301,0.979998
1.40401,0.979998
1.40501,0.979998
1.40601,0.979998
1.40701,0.979998
1.40801,0.979998
1.40901,0.979998
1.41001,0.979998
1.41101,0.979998
1.41201,0.979998
1.41301,0.979998
1.41401,0.979998
1.41501,0.979998
1.41601,0.979998
1.41701,0.979998
1.41801,0.979998
1.41901,0.979998
1.42001,0.979998
1.42101,0.979998
1.42201,0.979998
1.42301,0.979998
1.42401,0.979998
1.42501,0.979998
1.42601,0.979998
1.42701,0.979998
1.42801,0.979998
1.42901,0.979998
1.43001,0.979998
1.43101,0.979998
1.43201,0.979998
1.43301,0.979998
1.43401,0.979998
1.43501,0.979998
1.43601,0.979998
1.43701,0.979998
1.43801,0.979998
1.43901,0.979998
1.44001,0.979998
1.44101,0.979998
1.44201,0.979998
1.44301,0.979998
1.44401,0.979998
1.44501,0.979998
1.44601,0.979998
1.44701,0.979998
